DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IS,2020,99.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2009,80.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2010,78.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2011,79.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2012,84.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2013,84.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2014,78.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2015,79.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2016,79.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2017,79.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2018,80,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2019,80.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,IT,2020,86.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2009,78,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2010,75.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2011,74.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2012,66.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2013,75.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2014,76.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2015,82.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2016,82.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2017,82.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2018,82.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2019,85,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LI,2020,85,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2009,73.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2010,83.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2011,83.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2012,82.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2013,87.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2014,89.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2015,87.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2016,85,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2017,86.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2018,77.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2019,77,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LT,2020,80.1,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2009,76.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2010,76,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2011,77.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2012,76.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2013,74.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2014,81.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2015,77.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2016,78.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2017,79.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2018,80.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2019,80.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LU,2020,79.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2009,74.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2010,74.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2011,75.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2012,75.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2013,74.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2014,81.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2015,77.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2016,81.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2017,86.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2018,82.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2019,80.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,LV,2020,79.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2009,48.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2010,51.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2011,72.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2012,77.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2013,48.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2014,55.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2015,56.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2016,59.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2017,50.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2018,48.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2019,45.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,MT,2020,47.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2009,94.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2010,89.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2011,88.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2012,88.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2013,88.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2014,85.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2015,85.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2016,85.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2017,87.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2018,87.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2019,91,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NL,2020,89.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2009,79.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2010,83.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2011,84.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2012,81.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2013,81.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2014,82.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2015,82.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2016,83,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2017,85,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2018,79.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2019,83.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,NO,2020,77.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2009,50.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2010,57.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2011,58.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2012,53.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2013,50,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2014,72.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2015,77.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2016,73.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2017,82.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2018,88.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PL,2019,79.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2009,79.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2010,67,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2011,71.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2012,66.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2013,73.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2014,69.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2015,62.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2016,70.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2017,66.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2018,66.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2019,71,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,PT,2020,66,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2009,68.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2010,66.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2011,65.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2012,69.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2013,74.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2014,83.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2015,89.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2016,92.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2017,90.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2018,88.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2019,68.3,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,RO,2020,63.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2009,74.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2010,69.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2011,75.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2012,76.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2013,78.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2014,79.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2015,81.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2016,81.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2017,81.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2018,77.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2019,75,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SE,2020,78,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2009,71.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2010,74.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2011,73.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2012,78.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2013,78.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2014,80.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2015,75.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2016,76.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2017,76.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2018,81.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2019,80.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SI,2020,82.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2009,84.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2010,50.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2011,80.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2012,84.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2013,79.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2014,79.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2015,76.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2016,78.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2017,74.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2018,76.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2019,77.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,SK,2020,79.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2009,83.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2010,81.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2011,84.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2012,86.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2013,89.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2014,73.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2015,77.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2016,82,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2017,79,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150101,RT,UK,2018,74.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2009,32.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2010,34.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2011,34.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2012,34.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2013,34.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2014,33.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2015,33.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2016,33.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2017,33.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2018,31.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2019,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,AT,2020,31.6,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2009,43,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2010,41.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2011,41.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2012,41.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2013,39,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2014,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2015,42.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2016,43.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2017,44.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2018,42.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2019,47.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BE,2020,44.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2009,30,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2010,40.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2011,39.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2012,40.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2013,41.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2014,64.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2015,60.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2016,52.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2017,64.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2018,59.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,BG,2019,50.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2009,18.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2010,27.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2011,38,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2012,44.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2013,45.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2014,46.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2015,63.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2016,62.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2017,65,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2018,54.3,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2019,50.5,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CY,2020,48.6,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2009,52.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2010,54,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2011,57,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2012,58.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2013,59.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2014,58.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2015,61.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2016,59.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2017,58.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2018,57,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2019,61,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,CZ,2020,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2009,46.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2010,45.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2011,46.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2012,47,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2013,46.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2014,47.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2015,47.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2016,48.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2017,48,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2018,46.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2019,43.3,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DE,2020,46.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2009,26.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2010,26.4,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2011,22.3,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2012,25.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2013,29.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2014,30.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2015,30.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2016,36.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2017,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2018,31.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2019,37.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,DK,2020,22.9,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2009,22.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2010,33.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2011,39.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2012,29.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2013,28.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2014,29.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2015,27.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2016,24.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2017,26.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2018,37.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2019,40.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EE,2020,40.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2009,26.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2010,30.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2011,33,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2012,32.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2013,32.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2014,32.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2015,36.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2016,38.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2017,41.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2018,39.8,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EL,2019,37.6,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2009,26.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2010,29.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2011,32.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2012,35.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2013,40.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2014,42.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2015,44,
